"LOCATION_NAME","TSN","X_COORD","Y_COORD","EFA_ID","PHONE","ADDRESS","FACILITIES","ACCESS","TRANSPORT"
"Morisset Station","226410","151.4877339","-33.10924629",10101148,"02 4349 9241","Dora St, Morisset NSW 2264","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Stairs | Tactile surfaces | PA system for announcements | Short platforms, leave the train from the last 4 cars","Train, Bus, Taxi"
"Mortdale Station","222310","151.0812881","-33.97058667",10101341,"02 9563 7585","Cnr Morts Rd & Pitt St, Mortdale NSW 2223","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Moss Vale Station","257710","150.3719897","-34.54795977",10101308,"02 4868 1115","Bay St, Moss Vale NSW 2577","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Taxi rank","Hearing loop | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements","Train, Bus, Taxi"
"Mount Colah Station","207910","151.1144926","-33.67202205",10101129,"02 9847 8476","Pacific Hwy, Mount Colah NSW 2079","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 6 cars","Train, Bus"
"Mount Druitt Station","277010","150.8197988","-33.76954233",10101248,"02 9851 7501","North Pde, Mount Druitt NSW 2770","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Escalator | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Mount Kuring-gai Station","208010","151.1368223","-33.65300164",10101130,"02 9847 8497","Pacific Hwy, Mount Kuring-Gai NSW 2080","Emergency help point | Payphone | No Opal card top up or single trip ticket sales | Toilets | Taxi rank","Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 6 cars","Train, Bus, Taxi"
"Mount Victoria Station","278610","150.2569734","-33.5881116",10101271,"02 4787 1227","Darling Causeway, Mount Victoria NSW 2786","Commuter car park | Emergency help point | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space | Taxi rank","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Coach, Bus, Taxi"
"Mulgrave Station","275610","150.830637","-33.62668367",10101241,"02 9851 7275","Mulgrave Rd, Mulgrave NSW 2756","Bike racks | Commuter car park | Emergency help point | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone | Wheelchair accessible toilet | Baby change table","Hearing loop | Level crossing | Wheelchair ramp boarding assistance | This location is not wheelchair accessible | PA system for announcements","Train"
"Museum Station","200040","151.2101064","-33.87569985",10101104,"02 9379 1396","Elizabeth St, Sydney NSW 2000","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible toilet (MLAK) | Taxi rank","This location is wheelchair accessible | Escalator | Hearing loop | Lift | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Muswellbrook Station","233310","150.8903202","-32.26749261",10101191,"02 4962 9155","Market St, Muswellbrook NSW 2333","Commuter car park | Emergency help point | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space","This location is wheelchair accessible | Stairs | Tactile surfaces | PA system for announcements","Train, Bus"
"Narara Station","2250772","151.3443079","-33.39478578",10101140,"02 4352 1450","Narara Valley Dr, Narara NSW 2250","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine","Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 4 cars","Train, Bus"
"Narwee Station","220920","151.0697482","-33.94751814",10101414,"02 9563 7770","Hannans Rd, Narwee NSW 2209","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Taxi rank","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Bus, Taxi"
"Newtown Station","204210","151.1799247","-33.89788301",10101214,"02 9379 1790","King St, Newtown NSW 2042","Bike racks | Emergency help point | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible toilet (MLAK)","This location is wheelchair accessible | Hearing loop | Lift | Stairs | Tactile surfaces | PA system for announcements","Train, Bus"
"Niagara Park Station","225060","151.3542821","-33.38333131",10101141,"02 4352 1450","Kathleen Morreau Rd, Niagara Park NSW 2250","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 4 cars","Train, Bus"
"Normanhurst Station","207620","151.0972405","-33.72075274",10101194,"02 9847 8423","Denman Pde, Normanhurst NSW 2076","Emergency help point | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible payphone | Taxi rank","Hearing loop | Wheelchair ramp boarding assistance | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Bus, Taxi"
"North Ryde Station","211320","151.1379398","-33.7944217",10101428,"02 8878 4335","Delhi Rd, North Ryde NSW 2113","Bike lockers | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible payphone | Wheelchair accessible toilet (MLAK)","This location is wheelchair accessible | Escalator | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus"
"North Strathfield Station","213710","151.0879861","-33.85868801",10101205,"02 9752 8462","Queen St, North Strathfield NSW 2137","Bike lockers | Bike racks | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible toilet | Baby change table","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Bus"
"North Wollongong Station","250010","150.8913492","-34.41259326",10101371,"02 4223 5583","Stafford St, North Wollongong NSW 2500","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Oak Flats Station","252920","150.8209079","-34.57223075",10101382,"02 4223 5656","Stanford Dr, Oak Flats NSW 2529","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Oatley Station","222320","151.0789651","-33.98084516",10101342,"02 9522 1246","Oatley Pde, Oatley NSW 2223","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Olympic Park Station","212710","151.0695472","-33.84652013",10101424,"02 9752 8557","Murray Rose Ave, Sydney Olympic Park NSW 2127","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Escalator | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Otford Station","250830","151.0060039","-34.21020004",10101357,"02 4223 5566","Lady Carrington Rd, Otford NSW 2508","Commuter car park | Emergency help point | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space","Hearing loop | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 6 cars","Train"
"Ourimbah Station","225810","151.3699892","-33.35960353",10101143,"02 4349 9204","Pacific Hwy, Ourimbah NSW 2258","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet","Hearing loop | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 4 cars","Train, Bus"
"Padstow Station","221110","151.0325572","-33.95189202",10101416,"02 9563 7653","Howard Rd, Padstow NSW 2211","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Panania Station","221310","150.9978261","-33.95431112",10101418,"02 9563 7654","Sherlock Ave, Panania NSW 2213","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Taxi rank","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Bus, Taxi"
"Paterson Station","242110","151.6146372","-32.60240094",10101181,"02 4932 8409","Railway St, Paterson NSW 2421","Commuter car park | Emergency help point | Payphone | No Opal card top up or single trip ticket sales","Level crossing | Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the middle doors","Train"
"Pendle Hill Station","214530","150.9563427","-33.8013479",10101232,"02 9851 7203","Wentworth Ave, Pendle Hill NSW 2145","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Taxi rank","Hearing loop | Stairs | Tactile surfaces | This location is wheelchair accessible | PA system for announcements | Lift","Train, Bus, Taxi"
"Pennant Hills Station","212020","151.0725297","-33.73793863",10101196,"02 9847 8523","Railway St, Pennant Hills NSW 2120","Bike lockers | Bike racks | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Penrith Station","275010","150.6961348","-33.75005529",10101252,"02 4780 3971","Jane St, Penrith NSW 2750","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone | Wheelchair accessible toilet (MLAK) | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Penrose Station","257920","150.2117555","-34.67255107",10101311,"02 4868 1115","Highland Way, Penrose NSW 2579","Emergency help point | No Opal card top up or single trip ticket sales","Level crossing | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 2 cars","Train"
"Penshurst Station","222210","151.0893865","-33.96612954",10101340,"02 9563 7545","Bridge St, Penshurst NSW 2222","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Petersham Station","204910","151.1551562","-33.8938594",10101212,"02 9752 8426","Trafalgar St, Petersham NSW 2049","Emergency help point | Payphone | Opal card top up or single trip ticket machine | Toilets | Taxi rank","Hearing loop | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements","Train, Bus, Taxi"
"Picton Station","257110","150.6126016","-34.17914657",10101301,"02 4677 1402","Station St, Picton NSW 2571","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Hearing loop | Lift | Stairs | Tactile surfaces | PA system for announcements","Train, Bus"
"Point Clare Station","225030","151.328556","-33.44577008",10101138,"02 4325 7897","Brisbane Water Dr, Point Clare NSW 2250","Bike lockers | Commuter car park | Emergency help point | Payphone | No Opal card top up or single trip ticket sales | Toilets","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 4 cars","Train, Bus"
"Port Kembla Station","250540","150.9019223","-34.47724493",10101377,"02 4223 5685","Old Port Kembla Rd, Port Kembla NSW 2505","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space","This location is wheelchair accessible | Tactile surfaces | PA system for announcements","Train, Bus"
"Port Kembla North Station","250530","150.8880483","-34.47276667",10101376,"02 4223 5685","Flinders St, Port Kembla NSW 2505","Emergency help point | Payphone | No Opal card top up or single trip ticket sales","Stairs | This location is not wheelchair accessible | PA system for announcements","Train"
"Punchbowl Station","219610","151.055867","-33.92537752",10101400,"02 9563 7684","Punchbowl Rd, Punchbowl NSW 2196","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Taxi rank","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Bus, Taxi"
"Pymble Station","207310","151.142138","-33.74472888",10101122,"02 9847 8581","Grandview St, Pymble NSW 2073","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Taxi rank","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Bus, Taxi"
"Quakers Hill Station","276310","150.886725","-33.72802483",10101237,"02 9851 7243","Railway Pde, Quakers Hill NSW 2763","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Redfern Station","201510","151.1984847","-33.8923699",10101421,"02 9379 1398","Cnr Lawson St & Gibbons St, Redfern NSW 2015","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible payphone | Taxi rank","Escalator | Hearing loop | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the first 6 cars","Train, Bus, Taxi"
"Regents Park Station","214310","151.0241875","-33.88298889",10101391,"02 9752 8815","Park Rd, Regents Park NSW 2143","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Revesby Station","221210","151.0148384","-33.95246003",10101417,"02 9563 7760","Blamey St, Revesby NSW 2212","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Rhodes Station","213820","151.0870323","-33.83053036",10101203,"02 9752 8467","Walker St, Rhodes NSW 2138","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus"
"Rydalmere Station","211610","151.0290977","-33.81007301",10101223,"02 9848 9243","Brodie St, Rydalmere NSW 2116","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space","Hearing loop | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements","Train"
"Sandgate Station","230430","151.7026047","-32.87189652",10101169,"02 4962 9495","Astra St, Sandgate NSW 2304","Commuter car park | Emergency help point | No Opal card top up or single trip ticket sales","Stairs | This location is not wheelchair accessible | PA system for announcements","Train"
"Scarborough Station","251510","150.9657909","-34.26498655",10101360,"02 4223 5570","Lawrence Hargrave Dr, Scarborough NSW 2515","Commuter car park | Emergency help point | Payphone | No Opal card top up or single trip ticket sales | Toilets","Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 6 cars","Train, Bus"
"Schofields Station","276220","150.8738169","-33.70447724",10101238,"02 9851 7244","Railway Tce, Schofields NSW 2762","Bike racks | Commuter car park | Emergency help point | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone | Wheelchair accessible toilet","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Tactile surfaces | PA system for announcements","Train, Bus"
"Scone Station","233710","150.8669023","-32.04694089",10101193,"02 6543 1018","Susan St, Scone NSW 2337","Commuter car park | Emergency help point | Kiss and ride stopping area | No Opal card top up or single trip ticket sales | Wheelchair accessible car space","This location is wheelchair accessible | PA system for announcements","Train"
"Sefton Station","216210","151.0112833","-33.88523616",10101404,"02 9379 7702","Wellington Rd, Sefton NSW 2162","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train"
"Seven Hills Station","214710","150.9365134","-33.77443043",10101234,"02 9851 7431","The Centre, Terminus Rd, Seven Hills NSW 2147","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet (MLAK) | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Shellharbour Junction","2529218","150.8447273","-34.59128255",10101446,,"Piper Dr, Dunmore NSW 2529","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Wheelchair accessible car space | Wheelchair accessible payphone | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Singleton Station","233010","151.1651707","-32.57177047",10101190,"02 4962 9268","Munro St, Singleton NSW 2330","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Toilets","This location is wheelchair accessible | Tactile surfaces | PA system for announcements","Train, Bus"
"Springwood Station","277720","150.5639799","-33.6988416",10101259,"02 4780 3915","Jerseywold Ave, Springwood NSW 2777","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Stairs | Tactile surfaces | PA system for announcements | Short platforms, leave the train from the last 6 cars","Train, Bus, Taxi"
"St James Station","200050","151.2118374","-33.87069742",10101105,"02 9224 4751","Elizabeth St, Sydney NSW 2000","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible payphone | Wheelchair accessible toilet","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus"
"St Leonards Station","206520","151.1941268","-33.82238888",10101115,"02 9379 1046","The Forum, Herbert St, St Leonards NSW 2065","Bike lockers | Bike racks | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible payphone | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Escalator | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"St Marys Station","276010","150.776029","-33.76225585",10101249,"02 9851 7525","Cnr Station St & Queen St, St Marys NSW 2760","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"St Peters Station","204410","151.1802675","-33.9073952",10101443,"02 9563 7412","King St, St Peters NSW 2044","Emergency help point | Payphone | Opal card top up or single trip ticket machine | Toilets","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Bus"
"Stanmore Station","204810","151.1640093","-33.89454885",10101213,"02 9752 8994","Douglas St, Stanmore NSW 2048","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets","Hearing loop | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements","Train, Bus"
"Stanwell Park Station","250840","150.980938","-34.22658642",10101358,"02 4223 5568","Railway Cres, Stanwell Park NSW 2508","Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Toilets","Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements","Train"
"Strathfield Station","213510","151.0944271","-33.8718105",10101206,"02 9752 8430","Albert Rd, Strathfield NSW 2135","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible toilet (MLAK) | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Summer Hill Station","213010","151.1394451","-33.89056077",10101210,"02 9752 8489","Carlton Cres, Summer Hill NSW 2130","Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Sutherland Station","223210","151.0571901","-34.03178692",10101345,"02 9522 1260","Old Princes Hwy, Sutherland NSW 2232","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Sydenham Station","204420","151.1666456","-33.9143732",10101326,"02 9563 7764","Gleeson Ave, Sydenham NSW 2044","Bike racks | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Stairs | PA system for announcements","Train, Bus, Taxi"
"Tahmoor Station","257310","150.5899106","-34.22367667",10101302,"02 4681 8218","George St, Tahmoor NSW 2573","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone | Taxi rank","This location is wheelchair accessible | Level crossing | PA system for announcements | Short platforms, leave the train from the last 2 cars","Train, Taxi"
"Tallong Station","257950","150.0865057","-34.7183306",10101313,"02 4868 1115","Highland Way, Tallong NSW 2579","Commuter car park | Emergency help point | No Opal card top up or single trip ticket sales","Level crossing | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 2 cars","Train"
"Tarro Station","232220","151.6699415","-32.80930922",10101171,"02 4962 9944","Woodberry Rd, Tarro NSW 2322","Commuter car park | Emergency help point | No Opal card top up or single trip ticket sales","Stairs | This location is not wheelchair accessible | PA system for announcements","Train"
"Tascott Station","225020","151.318056","-33.45135695",10101137,"02 4349 9230","Glenrock Pde, Tascott NSW 2250","Commuter car park | Emergency help point | Payphone | No Opal card top up or single trip ticket sales","Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last car's rear door","Train, Bus"
"Telarah Station","232030","151.5396348","-32.72391026",10101179,"02 4962 9476","Johnson St, Telarah NSW 2320","Bike racks | Commuter car park | Emergency help point | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet","This location is wheelchair accessible | Hearing loop | Tactile surfaces | PA system for announcements","Train, Bus"
"Telopea Station","211710","151.041563","-33.79367445",10101225,"02 9872 1471","Adderton Rd, Telopea NSW 2117","Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | No Opal card top up or single trip ticket sales | Toilets","Level crossing | This location is not wheelchair accessible | PA system for announcements","Train, Bus"
"Tempe Station","204430","151.1565073","-33.92450473",10101327,"02 9563 7417","Griffiths St, Tempe NSW 2044","Bike racks | Commuter car park | Emergency help point | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible payphone","Hearing loop | Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements","Train"
"Teralba Station","228420","151.6034578","-32.96271245",10101153,"02 4962 9437","William St, Teralba NSW 2284","Commuter car park | Emergency help point | Kiss and ride stopping area | No Opal card top up or single trip ticket sales","Stairs | Tactile surfaces | This location is not wheelchair accessible | PA system for announcements | Short platforms, leave the train from the last 4 cars","Train, Bus"
"Thirroul Station","251550","150.9186524","-34.3184244",10101364,"02 4223 5576","Railway Pde, Thirroul NSW 2515","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet (MLAK) | Baby change table | Taxi rank","This location is wheelchair accessible | Hearing loop | Lift | Stairs | Tactile surfaces | PA system for announcements","Train, Bus, Taxi"
"Thornleigh Station","212010","151.078281","-33.7318712",10101195,"02 9847 8474","Railway Pde, Thornleigh NSW 2120","Bike lockers | Bike racks | Commuter car park | Emergency help point | Kiss and ride stopping area | Payphone | Opal card top up or single trip ticket machine | Toilets","Hearing loop | Stairs | This location is not wheelchair accessible | PA system for announcements","Train, Bus"
"Thornton Station","232240","151.6398308","-32.78359464",10101173,"02 4962 9929","Karuah St, Thornton NSW 2322","Commuter car park | Emergency help point | Payphone | Opal card top up or single trip ticket machine | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet","This location is wheelchair accessible | Lift | Stairs | Tactile surfaces | PA system for announcements","Train, Bus"
